geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
18,Alentejo,T,HM,T,Total,T,Total,704 533,704533,2021
18,Alentejo,T,HM,1,Menos de 15 anos,54,Mestrado,0,0,2021
18,Alentejo,T,HM,2,15 - 19 anos,54,Mestrado,0,0,2021
18,Alentejo,1,H,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,2,15 - 19 anos,53,Licenciatura,0,0,2021
18,Alentejo,1,H,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,4,25 - 29 anos,52,Bacharelato,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,2,15 - 19 anos,53,Licenciatura,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,55,Doutoramento,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
18,Alentejo,2,M,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,3,20 - 24 anos,52,Bacharelato,0,0,2021
18,Alentejo,1,H,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,2,15 - 19 anos,52,Bacharelato,0,0,2021
18,Alentejo,2,M,2,15 - 19 anos,54,Mestrado,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,52,Bacharelato,0,0,2021
18,Alentejo,2,M,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,55,Doutoramento,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,5,Ensino superior,0,0,2021
18,Alentejo,T,HM,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,2,15 - 19 anos,52,Bacharelato,0,0,2021
18,Alentejo,T,HM,4,25 - 29 anos,52,Bacharelato,0,0,2021
18,Alentejo,2,M,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,52,Bacharelato,0,0,2021
18,Alentejo,T,HM,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,2,M,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,2,15 - 19 anos,55,Doutoramento,0,0,2021
18,Alentejo,1,H,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
18,Alentejo,2,M,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,2,15 - 19 anos,55,Doutoramento,0,0,2021
18,Alentejo,2,M,2,15 - 19 anos,53,Licenciatura,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,52,Bacharelato,0,0,2021
18,Alentejo,T,HM,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,5,Ensino superior,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,5,Ensino superior,0,0,2021
18,Alentejo,T,HM,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,4,25 - 29 anos,52,Bacharelato,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,53,Licenciatura,0,0,2021
18,Alentejo,1,H,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,53,Licenciatura,0,0,2021
18,Alentejo,T,HM,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,53,Licenciatura,0,0,2021
18,Alentejo,T,HM,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,2,15 - 19 anos,55,Doutoramento,0,0,2021
18,Alentejo,T,HM,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,54,Mestrado,0,0,2021
18,Alentejo,2,M,2,15 - 19 anos,52,Bacharelato,0,0,2021
18,Alentejo,1,H,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,2,15 - 19 anos,54,Mestrado,0,0,2021
18,Alentejo,1,H,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,2,M,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,3,20 - 24 anos,52,Bacharelato,0,0,2021
18,Alentejo,2,M,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,1,H,3,20 - 24 anos,52,Bacharelato,0,0,2021
18,Alentejo,1,H,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
18,Alentejo,T,HM,1,Menos de 15 anos,55,Doutoramento,0,0,2021
18,Alentejo,1,H,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
18,Alentejo,2,M,1,Menos de 15 anos,54,Mestrado,0,0,2021
15,Algarve,1,H,3,20 - 24 anos,55,Doutoramento,1,1,2021
15,Algarve,2,M,3,20 - 24 anos,55,Doutoramento,1,1,2021
15,Algarve,T,HM,3,20 - 24 anos,55,Doutoramento,2,2,2021
15,Algarve,2,M,2,15 - 19 anos,4,Ensino pós-secundário,3,3,2021
15,Algarve,1,H,2,15 - 19 anos,4,Ensino pós-secundário,7,7,2021
15,Algarve,T,HM,2,15 - 19 anos,4,Ensino pós-secundário,10,10,2021
15,Algarve,2,M,2,15 - 19 anos,5,Ensino superior,11,11,2021
15,Algarve,2,M,2,15 - 19 anos,51,Curso técnico superior profissional,11,11,2021
15,Algarve,2,M,4,25 - 29 anos,55,Doutoramento,13,13,2021
15,Algarve,1,H,2,15 - 19 anos,5,Ensino superior,14,14,2021
15,Algarve,1,H,2,15 - 19 anos,51,Curso técnico superior profissional,14,14,2021
15,Algarve,2,M,7,40 - 44 anos,51,Curso técnico superior profissional,14,14,2021
15,Algarve,1,H,4,25 - 29 anos,55,Doutoramento,16,16,2021
15,Algarve,T,HM,2,15 - 19 anos,5,Ensino superior,25,25,2021
15,Algarve,T,HM,2,15 - 19 anos,51,Curso técnico superior profissional,25,25,2021
15,Algarve,1,H,7,40 - 44 anos,51,Curso técnico superior profissional,26,26,2021
15,Algarve,2,M,10,55 - 59 anos,4,Ensino pós-secundário,26,26,2021
15,Algarve,T,HM,4,25 - 29 anos,55,Doutoramento,29,29,2021
15,Algarve,2,M,6,35 - 39 anos,51,Curso técnico superior profissional,35,35,2021
15,Algarve,1,H,10,55 - 59 anos,4,Ensino pós-secundário,36,36,2021
15,Algarve,1,H,5,30 - 34 anos,55,Doutoramento,39,39,2021
15,Algarve,2,M,14,75 ou mais anos,55,Doutoramento,39,39,2021
15,Algarve,2,M,5,30 - 34 anos,51,Curso técnico superior profissional,39,39,2021
15,Algarve,T,HM,7,40 - 44 anos,51,Curso técnico superior profissional,40,40,2021
15,Algarve,2,M,4,25 - 29 anos,51,Curso técnico superior profissional,44,44,2021
15,Algarve,1,H,5,30 - 34 anos,52,Bacharelato,47,47,2021
15,Algarve,2,M,5,30 - 34 anos,52,Bacharelato,48,48,2021
15,Algarve,2,M,5,30 - 34 anos,55,Doutoramento,51,51,2021
15,Algarve,1,H,6,35 - 39 anos,55,Doutoramento,52,52,2021
15,Algarve,2,M,13,70 - 74 anos,55,Doutoramento,52,52,2021
15,Algarve,2,M,2,15 - 19 anos,21,1.º ciclo,54,54,2021
15,Algarve,2,M,3,20 - 24 anos,21,1.º ciclo,59,59,2021
15,Algarve,2,M,3,20 - 24 anos,51,Curso técnico superior profissional,59,59,2021
15,Algarve,T,HM,10,55 - 59 anos,4,Ensino pós-secundário,62,62,2021
15,Algarve,1,H,6,35 - 39 anos,51,Curso técnico superior profissional,63,63,2021
15,Algarve,2,M,14,75 ou mais anos,54,Mestrado,69,69,2021
15,Algarve,1,H,2,15 - 19 anos,21,1.º ciclo,70,70,2021
15,Algarve,1,H,5,30 - 34 anos,51,Curso técnico superior profissional,75,75,2021
15,Algarve,2,M,12,65 - 69 anos,55,Doutoramento,79,79,2021
15,Algarve,2,M,11,60 - 64 anos,55,Doutoramento,88,88,2021
15,Algarve,T,HM,5,30 - 34 anos,55,Doutoramento,90,90,2021
15,Algarve,2,M,2,15 - 19 anos,1,Nenhum,93,93,2021
15,Algarve,T,HM,5,30 - 34 anos,52,Bacharelato,95,95,2021
15,Algarve,T,HM,6,35 - 39 anos,51,Curso técnico superior profissional,98,98,2021
15,Algarve,2,M,10,55 - 59 anos,55,Doutoramento,101,101,2021
15,Algarve,1,H,4,25 - 29 anos,51,Curso técnico superior profissional,102,102,2021
15,Algarve,1,H,3,20 - 24 anos,51,Curso técnico superior profissional,103,103,2021
15,Algarve,1,H,8,45 - 49 anos,55,Doutoramento,104,104,2021
15,Algarve,1,H,11,60 - 64 anos,55,Doutoramento,106,106,2021
15,Algarve,1,H,3,20 - 24 anos,21,1.º ciclo,107,107,2021
15,Algarve,1,H,7,40 - 44 anos,55,Doutoramento,111,111,2021
15,Algarve,2,M,13,70 - 74 anos,54,Mestrado,114,114,2021
15,Algarve,2,M,6,35 - 39 anos,55,Doutoramento,114,114,2021
15,Algarve,T,HM,5,30 - 34 anos,51,Curso técnico superior profissional,114,114,2021
15,Algarve,1,H,10,55 - 59 anos,55,Doutoramento,116,116,2021
15,Algarve,2,M,4,25 - 29 anos,21,1.º ciclo,116,116,2021
15,Algarve,1,H,2,15 - 19 anos,1,Nenhum,122,122,2021
15,Algarve,T,HM,2,15 - 19 anos,21,1.º ciclo,124,124,2021
15,Algarve,2,M,7,40 - 44 anos,55,Doutoramento,127,127,2021
15,Algarve,1,H,9,50 - 54 anos,55,Doutoramento,128,128,2021
15,Algarve,1,H,14,75 ou mais anos,55,Doutoramento,134,134,2021
15,Algarve,2,M,8,45 - 49 anos,55,Doutoramento,141,141,2021
15,Algarve,T,HM,4,25 - 29 anos,51,Curso técnico superior profissional,146,146,2021
15,Algarve,1,H,13,70 - 74 anos,55,Doutoramento,148,148,2021
15,Algarve,1,H,14,75 ou mais anos,54,Mestrado,148,148,2021
15,Algarve,2,M,3,20 - 24 anos,4,Ensino pós-secundário,151,151,2021
15,Algarve,1,H,12,65 - 69 anos,55,Doutoramento,152,152,2021
15,Algarve,2,M,9,50 - 54 anos,55,Doutoramento,158,158,2021
15,Algarve,T,HM,3,20 - 24 anos,51,Curso técnico superior profissional,162,162,2021
15,Algarve,2,M,5,30 - 34 anos,21,1.º ciclo,164,164,2021
15,Algarve,T,HM,3,20 - 24 anos,21,1.º ciclo,166,166,2021
15,Algarve,T,HM,6,35 - 39 anos,55,Doutoramento,166,166,2021
15,Algarve,1,H,4,25 - 29 anos,21,1.º ciclo,173,173,2021
15,Algarve,T,HM,14,75 ou mais anos,55,Doutoramento,173,173,2021
15,Algarve,T,HM,11,60 - 64 anos,55,Doutoramento,194,194,2021
15,Algarve,2,M,3,20 - 24 anos,1,Nenhum,195,195,2021
15,Algarve,2,M,12,65 - 69 anos,54,Mestrado,198,198,2021
15,Algarve,T,HM,13,70 - 74 anos,55,Doutoramento,200,200,2021
15,Algarve,2,M,T,Total,51,Curso técnico superior profissional,202,202,2021
15,Algarve,1,H,3,20 - 24 anos,54,Mestrado,206,206,2021
15,Algarve,T,HM,2,15 - 19 anos,1,Nenhum,215,215,2021
15,Algarve,T,HM,10,55 - 59 anos,55,Doutoramento,217,217,2021
15,Algarve,T,HM,14,75 ou mais anos,54,Mestrado,217,217,2021
15,Algarve,2,M,3,20 - 24 anos,22,2.º ciclo,218,218,2021
15,Algarve,1,H,3,20 - 24 anos,4,Ensino pós-secundário,221,221,2021
15,Algarve,1,H,3,20 - 24 anos,1,Nenhum,227,227,2021
15,Algarve,1,H,13,70 - 74 anos,54,Mestrado,229,229,2021
15,Algarve,T,HM,12,65 - 69 anos,55,Doutoramento,231,231,2021
15,Algarve,T,HM,7,40 - 44 anos,55,Doutoramento,238,238,2021
15,Algarve,2,M,9,50 - 54 anos,4,Ensino pós-secundário,244,244,2021
15,Algarve,T,HM,8,45 - 49 anos,55,Doutoramento,245,245,2021
15,Algarve,1,H,9,50 - 54 anos,4,Ensino pós-secundário,249,249,2021
15,Algarve,1,H,10,55 - 59 anos,52,Bacharelato,250,250,2021
15,Algarve,2,M,4,25 - 29 anos,22,2.º ciclo,253,253,2021
15,Algarve,2,M,6,35 - 39 anos,21,1.º ciclo,260,260,2021
15,Algarve,1,H,6,35 - 39 anos,52,Bacharelato,263,263,2021
15,Algarve,1,H,5,30 - 34 anos,21,1.º ciclo,265,265,2021
15,Algarve,1,H,14,75 ou mais anos,52,Bacharelato,285,285,2021
15,Algarve,T,HM,9,50 - 54 anos,55,Doutoramento,286,286,2021
15,Algarve,T,HM,4,25 - 29 anos,21,1.º ciclo,289,289,2021
15,Algarve,2,M,11,60 - 64 anos,54,Mestrado,291,291,2021
15,Algarve,1,H,10,55 - 59 anos,54,Mestrado,295,295,2021
15,Algarve,1,H,13,70 - 74 anos,52,Bacharelato,298,298,2021
15,Algarve,1,H,11,60 - 64 anos,52,Bacharelato,306,306,2021
15,Algarve,1,H,9,50 - 54 anos,54,Mestrado,309,309,2021
15,Algarve,1,H,9,50 - 54 anos,52,Bacharelato,313,313,2021
15,Algarve,2,M,4,25 - 29 anos,4,Ensino pós-secundário,316,316,2021
15,Algarve,1,H,12,65 - 69 anos,54,Mestrado,318,318,2021
15,Algarve,1,H,11,60 - 64 anos,54,Mestrado,327,327,2021
15,Algarve,2,M,8,45 - 49 anos,4,Ensino pós-secundário,340,340,2021
15,Algarve,2,M,5,30 - 34 anos,4,Ensino pós-secundário,342,342,2021
15,Algarve,T,HM,13,70 - 74 anos,54,Mestrado,343,343,2021
15,Algarve,2,M,4,25 - 29 anos,1,Nenhum,344,344,2021
15,Algarve,2,M,3,20 - 24 anos,54,Mestrado,348,348,2021
15,Algarve,1,H,12,65 - 69 anos,52,Bacharelato,362,362,2021
15,Algarve,1,H,4,25 - 29 anos,1,Nenhum,362,362,2021
15,Algarve,2,M,10,55 - 59 anos,54,Mestrado,362,362,2021
15,Algarve,2,M,13,70 - 74 anos,52,Bacharelato,364,364,2021
15,Algarve,1,H,7,40 - 44 anos,52,Bacharelato,372,372,2021
15,Algarve,T,HM,3,20 - 24 anos,4,Ensino pós-secundário,372,372,2021
15,Algarve,1,H,8,45 - 49 anos,4,Ensino pós-secundário,373,373,2021
15,Algarve,2,M,6,35 - 39 anos,52,Bacharelato,374,374,2021
15,Algarve,2,M,6,35 - 39 anos,4,Ensino pós-secundário,376,376,2021
15,Algarve,2,M,11,60 - 64 anos,52,Bacharelato,378,378,2021
15,Algarve,2,M,7,40 - 44 anos,4,Ensino pós-secundário,382,382,2021
15,Algarve,1,H,T,Total,51,Curso técnico superior profissional,383,383,2021
15,Algarve,2,M,10,55 - 59 anos,52,Bacharelato,394,394,2021
15,Algarve,2,M,9,50 - 54 anos,52,Bacharelato,399,399,2021
15,Algarve,1,H,6,35 - 39 anos,21,1.º ciclo,402,402,2021
15,Algarve,1,H,3,20 - 24 anos,22,2.º ciclo,404,404,2021
15,Algarve,1,H,4,25 - 29 anos,4,Ensino pós-secundário,407,407,2021
15,Algarve,1,H,5,30 - 34 anos,1,Nenhum,410,410,2021
15,Algarve,2,M,7,40 - 44 anos,21,1.º ciclo,410,410,2021
15,Algarve,T,HM,3,20 - 24 anos,1,Nenhum,422,422,2021
15,Algarve,T,HM,5,30 - 34 anos,21,1.º ciclo,429,429,2021
15,Algarve,2,M,5,30 - 34 anos,22,2.º ciclo,435,435,2021
15,Algarve,1,H,6,35 - 39 anos,1,Nenhum,442,442,2021
15,Algarve,1,H,7,40 - 44 anos,4,Ensino pós-secundário,445,445,2021
15,Algarve,2,M,12,65 - 69 anos,52,Bacharelato,449,449,2021
15,Algarve,1,H,8,45 - 49 anos,54,Mestrado,452,452,2021
15,Algarve,1,H,8,45 - 49 anos,52,Bacharelato,458,458,2021
15,Algarve,1,H,5,30 - 34 anos,4,Ensino pós-secundário,461,461,2021
15,Algarve,2,M,5,30 - 34 anos,1,Nenhum,466,466,2021
15,Algarve,1,H,6,35 - 39 anos,4,Ensino pós-secundário,468,468,2021
15,Algarve,1,H,4,25 - 29 anos,22,2.º ciclo,471,471,2021
15,Algarve,2,M,7,40 - 44 anos,52,Bacharelato,480,480,2021
15,Algarve,2,M,9,50 - 54 anos,54,Mestrado,481,481,2021
15,Algarve,1,H,7,40 - 44 anos,1,Nenhum,482,482,2021
15,Algarve,T,HM,9,50 - 54 anos,4,Ensino pós-secundário,493,493,2021
15,Algarve,2,M,14,75 ou mais anos,52,Bacharelato,512,512,2021
15,Algarve,T,HM,12,65 - 69 anos,54,Mestrado,516,516,2021
15,Algarve,1,H,7,40 - 44 anos,54,Mestrado,537,537,2021
15,Algarve,2,M,6,35 - 39 anos,22,2.º ciclo,546,546,2021
15,Algarve,T,HM,3,20 - 24 anos,54,Mestrado,554,554,2021
15,Algarve,2,M,6,35 - 39 anos,1,Nenhum,562,562,2021
15,Algarve,T,HM,T,Total,51,Curso técnico superior profissional,585,585,2021
15,Algarve,2,M,8,45 - 49 anos,52,Bacharelato,598,598,2021
15,Algarve,1,H,8,45 - 49 anos,1,Nenhum,606,606,2021
15,Algarve,T,HM,11,60 - 64 anos,54,Mestrado,618,618,2021
15,Algarve,T,HM,3,20 - 24 anos,22,2.º ciclo,622,622,2021
15,Algarve,1,H,4,25 - 29 anos,54,Mestrado,631,631,2021
15,Algarve,2,M,7,40 - 44 anos,1,Nenhum,634,634,2021
15,Algarve,2,M,14,75 ou mais anos,53,Licenciatura,636,636,2021
15,Algarve,T,HM,6,35 - 39 anos,52,Bacharelato,637,637,2021
15,Algarve,T,HM,10,55 - 59 anos,52,Bacharelato,644,644,2021
15,Algarve,T,HM,10,55 - 59 anos,54,Mestrado,657,657,2021
15,Algarve,1,H,7,40 - 44 anos,21,1.º ciclo,661,661,2021
15,Algarve,1,H,9,50 - 54 anos,1,Nenhum,661,661,2021
15,Algarve,T,HM,13,70 - 74 anos,52,Bacharelato,662,662,2021
15,Algarve,T,HM,6,35 - 39 anos,21,1.º ciclo,662,662,2021
15,Algarve,T,HM,11,60 - 64 anos,52,Bacharelato,684,684,2021
15,Algarve,2,M,8,45 - 49 anos,54,Mestrado,687,687,2021
15,Algarve,1,H,6,35 - 39 anos,54,Mestrado,691,691,2021
15,Algarve,2,M,13,70 - 74 anos,53,Licenciatura,697,697,2021
15,Algarve,2,M,8,45 - 49 anos,1,Nenhum,697,697,2021
15,Algarve,1,H,5,30 - 34 anos,54,Mestrado,704,704,2021
15,Algarve,T,HM,4,25 - 29 anos,1,Nenhum,706,706,2021
15,Algarve,T,HM,9,50 - 54 anos,52,Bacharelato,712,712,2021
15,Algarve,T,HM,8,45 - 49 anos,4,Ensino pós-secundário,713,713,2021
15,Algarve,T,HM,4,25 - 29 anos,4,Ensino pós-secundário,723,723,2021
15,Algarve,T,HM,4,25 - 29 anos,22,2.º ciclo,724,724,2021
15,Algarve,1,H,13,70 - 74 anos,53,Licenciatura,739,739,2021
15,Algarve,1,H,14,75 ou mais anos,53,Licenciatura,754,754,2021
15,Algarve,1,H,5,30 - 34 anos,22,2.º ciclo,778,778,2021
15,Algarve,T,HM,9,50 - 54 anos,54,Mestrado,790,790,2021
15,Algarve,T,HM,14,75 ou mais anos,52,Bacharelato,797,797,2021
15,Algarve,1,H,1,Menos de 15 anos,23,3.º ciclo,803,803,2021
15,Algarve,T,HM,5,30 - 34 anos,4,Ensino pós-secundário,803,803,2021
15,Algarve,T,HM,12,65 - 69 anos,52,Bacharelato,811,811,2021
15,Algarve,2,M,9,50 - 54 anos,1,Nenhum,821,821,2021
15,Algarve,1,H,13,70 - 74 anos,22,2.º ciclo,824,824,2021
15,Algarve,T,HM,7,40 - 44 anos,4,Ensino pós-secundário,827,827,2021
15,Algarve,T,HM,6,35 - 39 anos,4,Ensino pós-secundário,844,844,2021
15,Algarve,T,HM,7,40 - 44 anos,52,Bacharelato,852,852,2021
15,Algarve,2,M,8,45 - 49 anos,21,1.º ciclo,856,856,2021
15,Algarve,2,M,7,40 - 44 anos,54,Mestrado,866,866,2021
15,Algarve,T,HM,5,30 - 34 anos,1,Nenhum,876,876,2021
15,Algarve,2,M,13,70 - 74 anos,22,2.º ciclo,881,881,2021
15,Algarve,2,M,1,Menos de 15 anos,23,3.º ciclo,883,883,2021
15,Algarve,2,M,2,15 - 19 anos,22,2.º ciclo,891,891,2021
15,Algarve,1,H,10,55 - 59 anos,1,Nenhum,913,913,2021
15,Algarve,2,M,7,40 - 44 anos,22,2.º ciclo,945,945,2021
15,Algarve,2,M,T,Total,55,Doutoramento,964,964,2021
15,Algarve,T,HM,6,35 - 39 anos,1,Nenhum,1 004,1004,2021
15,Algarve,1,H,14,75 ou mais anos,22,2.º ciclo,1 042,1042,2021
15,Algarve,T,HM,8,45 - 49 anos,52,Bacharelato,1 056,1056,2021
15,Algarve,2,M,14,75 ou mais anos,22,2.º ciclo,1 057,1057,2021
15,Algarve,T,HM,7,40 - 44 anos,21,1.º ciclo,1 071,1071,2021
15,Algarve,1,H,10,55 - 59 anos,53,Licenciatura,1 072,1072,2021
15,Algarve,1,H,11,60 - 64 anos,53,Licenciatura,1 080,1080,2021
15,Algarve,1,H,12,65 - 69 anos,22,2.º ciclo,1 094,1094,2021
15,Algarve,1,H,T,Total,55,Doutoramento,1 107,1107,2021
15,Algarve,2,M,6,35 - 39 anos,54,Mestrado,1 111,1111,2021
15,Algarve,T,HM,7,40 - 44 anos,1,Nenhum,1 116,1116,2021
15,Algarve,1,H,12,65 - 69 anos,53,Licenciatura,1 117,1117,2021
15,Algarve,2,M,4,25 - 29 anos,54,Mestrado,1 127,1127,2021
15,Algarve,T,HM,8,45 - 49 anos,54,Mestrado,1 139,1139,2021
15,Algarve,2,M,10,55 - 59 anos,1,Nenhum,1 153,1153,2021
15,Algarve,1,H,6,35 - 39 anos,22,2.º ciclo,1 155,1155,2021
15,Algarve,2,M,14,75 ou mais anos,3,Ensino secundário,1 191,1191,2021
15,Algarve,1,H,13,70 - 74 anos,3,Ensino secundário,1 212,1212,2021
15,Algarve,T,HM,5,30 - 34 anos,22,2.º ciclo,1 213,1213,2021
15,Algarve,2,M,13,70 - 74 anos,5,Ensino superior,1 227,1227,2021
15,Algarve,2,M,14,75 ou mais anos,5,Ensino superior,1 256,1256,2021
15,Algarve,1,H,8,45 - 49 anos,21,1.º ciclo,1 273,1273,2021
15,Algarve,2,M,12,65 - 69 anos,53,Licenciatura,1 286,1286,2021
15,Algarve,1,H,2,15 - 19 anos,22,2.º ciclo,1 296,1296,2021
15,Algarve,1,H,3,20 - 24 anos,53,Licenciatura,1 296,1296,2021
15,Algarve,2,M,13,70 - 74 anos,3,Ensino secundário,1 299,1299,2021
15,Algarve,T,HM,8,45 - 49 anos,1,Nenhum,1 303,1303,2021
15,Algarve,2,M,12,65 - 69 anos,22,2.º ciclo,1 314,1314,2021
15,Algarve,1,H,14,75 ou mais anos,5,Ensino superior,1 321,1321,2021
15,Algarve,1,H,14,75 ou mais anos,3,Ensino secundário,1 328,1328,2021
15,Algarve,1,H,11,60 - 64 anos,1,Nenhum,1 361,1361,2021
15,Algarve,2,M,5,30 - 34 anos,54,Mestrado,1 372,1372,2021
15,Algarve,T,HM,14,75 ou mais anos,53,Licenciatura,1 390,1390,2021
15,Algarve,1,H,9,50 - 54 anos,53,Licenciatura,1 394,1394,2021
15,Algarve,T,HM,7,40 - 44 anos,54,Mestrado,1 403,1403,2021
15,Algarve,1,H,13,70 - 74 anos,5,Ensino superior,1 414,1414,2021
15,Algarve,T,HM,13,70 - 74 anos,53,Licenciatura,1 436,1436,2021
15,Algarve,2,M,11,60 - 64 anos,1,Nenhum,1 469,1469,2021
15,Algarve,T,HM,9,50 - 54 anos,1,Nenhum,1 482,1482,2021
15,Algarve,2,M,8,45 - 49 anos,22,2.º ciclo,1 528,1528,2021
15,Algarve,2,M,3,20 - 24 anos,23,3.º ciclo,1 571,1571,2021
15,Algarve,2,M,11,60 - 64 anos,53,Licenciatura,1 591,1591,2021
15,Algarve,1,H,3,20 - 24 anos,5,Ensino superior,1 606,1606,2021
15,Algarve,2,M,9,50 - 54 anos,21,1.º ciclo,1 635,1635,2021
15,Algarve,1,H,7,40 - 44 anos,22,2.º ciclo,1 658,1658,2021
15,Algarve,T,HM,1,Menos de 15 anos,23,3.º ciclo,1 686,1686,2021
15,Algarve,T,HM,6,35 - 39 anos,22,2.º ciclo,1 701,1701,2021
15,Algarve,T,HM,13,70 - 74 anos,22,2.º ciclo,1 705,1705,2021
15,Algarve,2,M,4,25 - 29 anos,23,3.º ciclo,1 706,1706,2021
15,Algarve,2,M,13,70 - 74 anos,1,Nenhum,1 725,1725,2021
15,Algarve,1,H,4,25 - 29 anos,53,Licenciatura,1 732,1732,2021
15,Algarve,1,H,10,55 - 59 anos,5,Ensino superior,1 733,1733,2021
15,Algarve,T,HM,4,25 - 29 anos,54,Mestrado,1 758,1758,2021
15,Algarve,2,M,12,65 - 69 anos,1,Nenhum,1 767,1767,2021
15,Algarve,1,H,12,65 - 69 anos,1,Nenhum,1 794,1794,2021
15,Algarve,1,H,5,30 - 34 anos,53,Licenciatura,1 802,1802,2021
15,Algarve,T,HM,6,35 - 39 anos,54,Mestrado,1 802,1802,2021
15,Algarve,1,H,13,70 - 74 anos,1,Nenhum,1 803,1803,2021
15,Algarve,1,H,11,60 - 64 anos,5,Ensino superior,1 819,1819,2021
15,Algarve,1,H,12,65 - 69 anos,23,3.º ciclo,1 842,1842,2021
15,Algarve,2,M,3,20 - 24 anos,2,Ensino básico,1 848,1848,2021
15,Algarve,2,M,11,60 - 64 anos,22,2.º ciclo,1 853,1853,2021
15,Algarve,1,H,11,60 - 64 anos,22,2.º ciclo,1 940,1940,2021
15,Algarve,1,H,12,65 - 69 anos,5,Ensino superior,1 949,1949,2021
15,Algarve,2,M,14,75 ou mais anos,23,3.º ciclo,2 006,2006,2021
15,Algarve,2,M,12,65 - 69 anos,5,Ensino superior,2 012,2012,2021
15,Algarve,2,M,13,70 - 74 anos,23,3.º ciclo,2 030,2030,2021
15,Algarve,2,M,10,55 - 59 anos,53,Licenciatura,2 034,2034,2021
