geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
1106,Lisboa,1,H,052,36 anos,4,Divorciado,101,101,2021
1106,Lisboa,1,H,114,68 anos,4,Divorciado,101,101,2021
1106,Lisboa,2,M,045,34 anos,4,Divorciado,102,102,2021
1106,Lisboa,1,H,031,25 anos,2,Casado,103,103,2021
1106,Lisboa,2,M,091,55 anos,3,Viúvo,104,104,2021
1106,Lisboa,T,HM,083,52 anos,3,Viúvo,106,106,2021
1106,Lisboa,1,H,08,50 - 54 anos,3,Viúvo,107,107,2021
1106,Lisboa,1,H,13,75 ou mais anos,4,Divorciado,107,107,2021
1106,Lisboa,2,M,121,70 anos,2,Casado,107,107,2021
1106,Lisboa,1,H,11,65 - 69 anos,3,Viúvo,108,108,2021
1106,Lisboa,T,HM,06,40 - 44 anos,3,Viúvo,108,108,2021
1106,Lisboa,1,H,13,75 ou mais anos,3,Viúvo,110,110,2021
1106,Lisboa,T,HM,121,70 anos,4,Divorciado,110,110,2021
1106,Lisboa,2,M,112,66 anos,3,Viúvo,114,114,2021
1106,Lisboa,T,HM,114,68 anos,1,Solteiro,115,115,2021
1106,Lisboa,1,H,053,37 anos,4,Divorciado,117,117,2021
1106,Lisboa,2,M,113,67 anos,4,Divorciado,117,117,2021
1106,Lisboa,2,M,114,68 anos,4,Divorciado,118,118,2021
1106,Lisboa,2,M,125,74 anos,T,Total,119,119,2021
1106,Lisboa,2,M,014,18 anos,1,Solteiro,123,123,2021
1106,Lisboa,2,M,014,18 anos,T,Total,124,124,2021
1106,Lisboa,1,H,113,67 anos,4,Divorciado,126,126,2021
1106,Lisboa,2,M,051,35 anos,4,Divorciado,127,127,2021
1106,Lisboa,T,HM,03,25 - 29 anos,4,Divorciado,129,129,2021
1106,Lisboa,T,HM,085,54 anos,3,Viúvo,129,129,2021
1106,Lisboa,T,HM,091,55 anos,3,Viúvo,129,129,2021
1106,Lisboa,1,H,054,38 anos,4,Divorciado,130,130,2021
1106,Lisboa,2,M,123,72 anos,T,Total,132,132,2021
1106,Lisboa,1,H,125,74 anos,2,Casado,135,135,2021
1106,Lisboa,2,M,094,58 anos,3,Viúvo,135,135,2021
1106,Lisboa,2,M,13,75 ou mais anos,2,Casado,135,135,2021
1106,Lisboa,1,H,111,65 anos,1,Solteiro,136,136,2021
1106,Lisboa,2,M,092,56 anos,3,Viúvo,136,136,2021
1106,Lisboa,T,HM,044,33 anos,4,Divorciado,136,136,2021
1106,Lisboa,2,M,12,70 - 74 anos,3,Viúvo,138,138,2021
1106,Lisboa,T,HM,112,66 anos,3,Viúvo,143,143,2021
1106,Lisboa,T,HM,025,24 anos,2,Casado,144,144,2021
1106,Lisboa,2,M,093,57 anos,3,Viúvo,145,145,2021
1106,Lisboa,2,M,115,69 anos,2,Casado,146,146,2021
1106,Lisboa,1,H,014,18 anos,1,Solteiro,148,148,2021
1106,Lisboa,2,M,112,66 anos,1,Solteiro,148,148,2021
1106,Lisboa,1,H,014,18 anos,T,Total,149,149,2021
1106,Lisboa,2,M,111,65 anos,3,Viúvo,149,149,2021
1106,Lisboa,T,HM,113,67 anos,1,Solteiro,149,149,2021
1106,Lisboa,1,H,055,39 anos,4,Divorciado,151,151,2021
1106,Lisboa,2,M,101,60 anos,3,Viúvo,153,153,2021
1106,Lisboa,2,M,114,68 anos,2,Casado,153,153,2021
1106,Lisboa,1,H,02,20 - 24 anos,2,Casado,156,156,2021
1106,Lisboa,2,M,031,25 anos,2,Casado,156,156,2021
1106,Lisboa,2,M,095,59 anos,3,Viúvo,157,157,2021
1106,Lisboa,2,M,052,36 anos,4,Divorciado,158,158,2021
1106,Lisboa,T,HM,045,34 anos,4,Divorciado,162,162,2021
1106,Lisboa,1,H,112,66 anos,4,Divorciado,164,164,2021
1106,Lisboa,2,M,13,75 ou mais anos,3,Viúvo,164,164,2021
1106,Lisboa,2,M,105,64 anos,3,Viúvo,166,166,2021
1106,Lisboa,1,H,032,26 anos,2,Casado,167,167,2021
1106,Lisboa,1,H,09,55 - 59 anos,3,Viúvo,167,167,2021
1106,Lisboa,2,M,032,26 anos,2,Casado,167,167,2021
1106,Lisboa,T,HM,092,56 anos,3,Viúvo,168,168,2021
1106,Lisboa,2,M,102,61 anos,3,Viúvo,169,169,2021
1106,Lisboa,2,M,104,63 anos,3,Viúvo,170,170,2021
1106,Lisboa,T,HM,115,69 anos,4,Divorciado,171,171,2021
1106,Lisboa,2,M,103,62 anos,3,Viúvo,172,172,2021
1106,Lisboa,1,H,10,60 - 64 anos,3,Viúvo,174,174,2021
1106,Lisboa,1,H,124,73 anos,2,Casado,174,174,2021
1106,Lisboa,T,HM,093,57 anos,3,Viúvo,174,174,2021
1106,Lisboa,2,M,122,71 anos,T,Total,175,175,2021
1106,Lisboa,T,HM,094,58 anos,3,Viúvo,175,175,2021
1106,Lisboa,2,M,12,70 - 74 anos,4,Divorciado,177,177,2021
1106,Lisboa,1,H,123,72 anos,2,Casado,180,180,2021
1106,Lisboa,1,H,105,64 anos,1,Solteiro,185,185,2021
1106,Lisboa,2,M,053,37 anos,4,Divorciado,185,185,2021
1106,Lisboa,1,H,061,40 anos,4,Divorciado,186,186,2021
1106,Lisboa,1,H,125,74 anos,T,Total,186,186,2021
1106,Lisboa,T,HM,111,65 anos,3,Viúvo,186,186,2021
1106,Lisboa,T,HM,101,60 anos,3,Viúvo,188,188,2021
1106,Lisboa,T,HM,125,74 anos,2,Casado,189,189,2021
1106,Lisboa,2,M,02,20 - 24 anos,2,Casado,193,193,2021
1106,Lisboa,T,HM,12,70 - 74 anos,1,Solteiro,193,193,2021
1106,Lisboa,2,M,07,45 - 49 anos,3,Viúvo,194,194,2021
1106,Lisboa,T,HM,13,75 ou mais anos,4,Divorciado,197,197,2021
1106,Lisboa,T,HM,095,59 anos,3,Viúvo,198,198,2021
1106,Lisboa,T,HM,102,61 anos,3,Viúvo,199,199,2021
1106,Lisboa,1,H,033,27 anos,2,Casado,200,200,2021
1106,Lisboa,T,HM,105,64 anos,3,Viúvo,201,201,2021
1106,Lisboa,T,HM,12,70 - 74 anos,3,Viúvo,203,203,2021
1106,Lisboa,T,HM,104,63 anos,3,Viúvo,205,205,2021
1106,Lisboa,2,M,054,38 anos,4,Divorciado,209,209,2021
1106,Lisboa,T,HM,103,62 anos,3,Viúvo,211,211,2021
1106,Lisboa,1,H,12,70 - 74 anos,4,Divorciado,213,213,2021
1106,Lisboa,1,H,111,65 anos,4,Divorciado,214,214,2021
1106,Lisboa,T,HM,051,35 anos,4,Divorciado,214,214,2021
1106,Lisboa,1,H,122,71 anos,2,Casado,215,215,2021
1106,Lisboa,2,M,113,67 anos,2,Casado,218,218,2021
1106,Lisboa,T,HM,114,68 anos,4,Divorciado,219,219,2021
1106,Lisboa,T,HM,124,73 anos,2,Casado,219,219,2021
1106,Lisboa,1,H,105,64 anos,4,Divorciado,220,220,2021
1106,Lisboa,1,H,062,41 anos,4,Divorciado,221,221,2021
1106,Lisboa,1,H,04,30 - 34 anos,4,Divorciado,225,225,2021
1106,Lisboa,2,M,111,65 anos,1,Solteiro,228,228,2021
1106,Lisboa,2,M,121,70 anos,T,Total,228,228,2021
1106,Lisboa,1,H,121,70 anos,2,Casado,232,232,2021
1106,Lisboa,T,HM,123,72 anos,2,Casado,238,238,2021
1106,Lisboa,1,H,124,73 anos,T,Total,241,241,2021
1106,Lisboa,2,M,112,66 anos,4,Divorciado,241,241,2021
1106,Lisboa,T,HM,113,67 anos,4,Divorciado,243,243,2021
1106,Lisboa,1,H,063,42 anos,4,Divorciado,245,245,2021
1106,Lisboa,T,HM,112,66 anos,1,Solteiro,245,245,2021
1106,Lisboa,T,HM,07,45 - 49 anos,3,Viúvo,246,246,2021
1106,Lisboa,1,H,103,62 anos,1,Solteiro,256,256,2021
1106,Lisboa,1,H,104,63 anos,1,Solteiro,258,258,2021
1106,Lisboa,T,HM,031,25 anos,2,Casado,259,259,2021
1106,Lisboa,T,HM,052,36 anos,4,Divorciado,259,259,2021
1106,Lisboa,1,H,123,72 anos,T,Total,260,260,2021
1106,Lisboa,2,M,033,27 anos,2,Casado,263,263,2021
1106,Lisboa,2,M,015,19 anos,1,Solteiro,264,264,2021
1106,Lisboa,2,M,015,19 anos,T,Total,266,266,2021
1106,Lisboa,T,HM,014,18 anos,1,Solteiro,271,271,2021
1106,Lisboa,T,HM,014,18 anos,T,Total,273,273,2021
1106,Lisboa,T,HM,13,75 ou mais anos,3,Viúvo,274,274,2021
1106,Lisboa,2,M,105,64 anos,1,Solteiro,283,283,2021
1106,Lisboa,2,M,055,39 anos,4,Divorciado,289,289,2021
1106,Lisboa,1,H,122,71 anos,T,Total,290,290,2021
1106,Lisboa,T,HM,122,71 anos,2,Casado,290,290,2021
1106,Lisboa,1,H,102,61 anos,1,Solteiro,291,291,2021
1106,Lisboa,T,HM,053,37 anos,4,Divorciado,302,302,2021
1106,Lisboa,1,H,104,63 anos,4,Divorciado,303,303,2021
1106,Lisboa,T,HM,125,74 anos,T,Total,305,305,2021
1106,Lisboa,1,H,103,62 anos,4,Divorciado,307,307,2021
1106,Lisboa,1,H,064,43 anos,4,Divorciado,311,311,2021
1106,Lisboa,1,H,115,69 anos,2,Casado,312,312,2021
1106,Lisboa,2,M,061,40 anos,4,Divorciado,324,324,2021
1106,Lisboa,1,H,121,70 anos,T,Total,332,332,2021
1106,Lisboa,1,H,114,68 anos,2,Casado,334,334,2021
1106,Lisboa,T,HM,032,26 anos,2,Casado,334,334,2021
1106,Lisboa,2,M,115,69 anos,T,Total,335,335,2021
1106,Lisboa,2,M,104,63 anos,1,Solteiro,337,337,2021
1106,Lisboa,2,M,12,70 - 74 anos,2,Casado,339,339,2021
1106,Lisboa,T,HM,054,38 anos,4,Divorciado,339,339,2021
1106,Lisboa,T,HM,121,70 anos,2,Casado,339,339,2021
1106,Lisboa,T,HM,124,73 anos,T,Total,339,339,2021
1106,Lisboa,1,H,015,19 anos,1,Solteiro,347,347,2021
1106,Lisboa,1,H,015,19 anos,T,Total,349,349,2021
1106,Lisboa,T,HM,02,20 - 24 anos,2,Casado,349,349,2021
1106,Lisboa,2,M,04,30 - 34 anos,4,Divorciado,351,351,2021
1106,Lisboa,2,M,034,28 anos,2,Casado,353,353,2021
1106,Lisboa,2,M,08,50 - 54 anos,3,Viúvo,361,361,2021
1106,Lisboa,1,H,034,28 anos,2,Casado,364,364,2021
1106,Lisboa,T,HM,111,65 anos,1,Solteiro,364,364,2021
1106,Lisboa,1,H,101,60 anos,1,Solteiro,367,367,2021
1106,Lisboa,2,M,062,41 anos,4,Divorciado,367,367,2021
1106,Lisboa,2,M,111,65 anos,4,Divorciado,375,375,2021
1106,Lisboa,1,H,102,61 anos,4,Divorciado,378,378,2021
1106,Lisboa,1,H,11,65 - 69 anos,1,Solteiro,387,387,2021
1106,Lisboa,2,M,063,42 anos,4,Divorciado,389,389,2021
1106,Lisboa,T,HM,12,70 - 74 anos,4,Divorciado,390,390,2021
1106,Lisboa,T,HM,123,72 anos,T,Total,392,392,2021
1106,Lisboa,2,M,103,62 anos,1,Solteiro,395,395,2021
1106,Lisboa,2,M,114,68 anos,T,Total,396,396,2021
1106,Lisboa,1,H,065,44 anos,4,Divorciado,398,398,2021
1106,Lisboa,1,H,095,59 anos,1,Solteiro,400,400,2021
1106,Lisboa,2,M,01,15 - 19 anos,1,Solteiro,402,402,2021
1106,Lisboa,2,M,01,15 - 19 anos,T,Total,405,405,2021
1106,Lisboa,T,HM,112,66 anos,4,Divorciado,405,405,2021
1106,Lisboa,1,H,101,60 anos,4,Divorciado,406,406,2021
1106,Lisboa,1,H,113,67 anos,2,Casado,412,412,2021
1106,Lisboa,2,M,112,66 anos,2,Casado,412,412,2021
1106,Lisboa,2,M,102,61 anos,1,Solteiro,421,421,2021
1106,Lisboa,1,H,095,59 anos,4,Divorciado,422,422,2021
1106,Lisboa,2,M,105,64 anos,4,Divorciado,424,424,2021
1106,Lisboa,1,H,071,45 anos,4,Divorciado,427,427,2021
1106,Lisboa,1,H,094,58 anos,4,Divorciado,430,430,2021
1106,Lisboa,1,H,072,46 anos,4,Divorciado,433,433,2021
1106,Lisboa,2,M,13,75 ou mais anos,T,Total,436,436,2021
1106,Lisboa,1,H,115,69 anos,T,Total,439,439,2021
1106,Lisboa,T,HM,055,39 anos,4,Divorciado,440,440,2021
1106,Lisboa,2,M,11,65 - 69 anos,3,Viúvo,450,450,2021
1106,Lisboa,2,M,104,63 anos,4,Divorciado,452,452,2021
1106,Lisboa,T,HM,115,69 anos,2,Casado,458,458,2021
1106,Lisboa,T,HM,033,27 anos,2,Casado,463,463,2021
1106,Lisboa,T,HM,122,71 anos,T,Total,465,465,2021
1106,Lisboa,1,H,093,57 anos,4,Divorciado,467,467,2021
1106,Lisboa,2,M,101,60 anos,1,Solteiro,467,467,2021
1106,Lisboa,2,M,035,29 anos,2,Casado,468,468,2021
1106,Lisboa,T,HM,08,50 - 54 anos,3,Viúvo,468,468,2021
1106,Lisboa,T,HM,105,64 anos,1,Solteiro,468,468,2021
1106,Lisboa,1,H,094,58 anos,1,Solteiro,475,475,2021
1106,Lisboa,1,H,082,51 anos,4,Divorciado,476,476,2021
1106,Lisboa,1,H,074,48 anos,4,Divorciado,477,477,2021
1106,Lisboa,1,H,085,54 anos,4,Divorciado,484,484,2021
1106,Lisboa,T,HM,114,68 anos,2,Casado,487,487,2021
1106,Lisboa,2,M,113,67 anos,T,Total,489,489,2021
1106,Lisboa,2,M,064,43 anos,4,Divorciado,491,491,2021
1106,Lisboa,1,H,073,47 anos,4,Divorciado,497,497,2021
1106,Lisboa,1,H,075,49 anos,4,Divorciado,498,498,2021
1106,Lisboa,1,H,035,29 anos,2,Casado,499,499,2021
1106,Lisboa,1,H,114,68 anos,T,Total,499,499,2021
1106,Lisboa,1,H,084,53 anos,4,Divorciado,508,508,2021
1106,Lisboa,2,M,095,59 anos,1,Solteiro,509,509,2021
1106,Lisboa,T,HM,061,40 anos,4,Divorciado,510,510,2021
1106,Lisboa,1,H,081,50 anos,4,Divorciado,512,512,2021
1106,Lisboa,1,H,01,15 - 19 anos,1,Solteiro,515,515,2021
1106,Lisboa,2,M,103,62 anos,4,Divorciado,515,515,2021
1106,Lisboa,1,H,112,66 anos,2,Casado,517,517,2021
1106,Lisboa,1,H,01,15 - 19 anos,T,Total,518,518,2021
1106,Lisboa,1,H,093,57 anos,1,Solteiro,518,518,2021
1106,Lisboa,1,H,091,55 anos,4,Divorciado,524,524,2021
1106,Lisboa,1,H,083,52 anos,4,Divorciado,531,531,2021
1106,Lisboa,1,H,092,56 anos,4,Divorciado,535,535,2021
1106,Lisboa,2,M,021,20 anos,1,Solteiro,542,542,2021
1106,Lisboa,2,M,094,58 anos,1,Solteiro,545,545,2021
1106,Lisboa,2,M,021,20 anos,T,Total,550,550,2021
1106,Lisboa,1,H,092,56 anos,1,Solteiro,558,558,2021
1106,Lisboa,T,HM,11,65 - 69 anos,3,Viúvo,558,558,2021
1106,Lisboa,2,M,11,65 - 69 anos,1,Solteiro,559,559,2021
1106,Lisboa,T,HM,121,70 anos,T,Total,560,560,2021
1106,Lisboa,2,M,071,45 anos,4,Divorciado,568,568,2021
1106,Lisboa,T,HM,04,30 - 34 anos,4,Divorciado,576,576,2021
1106,Lisboa,2,M,065,44 anos,4,Divorciado,579,579,2021
1106,Lisboa,2,M,102,61 anos,4,Divorciado,579,579,2021
1106,Lisboa,2,M,093,57 anos,1,Solteiro,581,581,2021
1106,Lisboa,1,H,05,35 - 39 anos,4,Divorciado,586,586,2021
1106,Lisboa,1,H,041,30 anos,2,Casado,587,587,2021
1106,Lisboa,T,HM,062,41 anos,4,Divorciado,588,588,2021
1106,Lisboa,T,HM,111,65 anos,4,Divorciado,589,589,2021
1106,Lisboa,T,HM,104,63 anos,1,Solteiro,595,595,2021
1106,Lisboa,2,M,041,30 anos,2,Casado,608,608,2021
1106,Lisboa,T,HM,015,19 anos,1,Solteiro,611,611,2021
1106,Lisboa,T,HM,015,19 anos,T,Total,615,615,2021
1106,Lisboa,1,H,113,67 anos,T,Total,616,616,2021
1106,Lisboa,1,H,091,55 anos,1,Solteiro,622,622,2021
1106,Lisboa,T,HM,113,67 anos,2,Casado,630,630,2021
1106,Lisboa,T,HM,063,42 anos,4,Divorciado,634,634,2021
1106,Lisboa,2,M,101,60 anos,4,Divorciado,639,639,2021
1106,Lisboa,2,M,094,58 anos,4,Divorciado,641,641,2021
1106,Lisboa,T,HM,105,64 anos,4,Divorciado,644,644,2021
1106,Lisboa,1,H,021,20 anos,1,Solteiro,646,646,2021
1106,Lisboa,2,M,111,65 anos,2,Casado,647,647,2021
1106,Lisboa,1,H,021,20 anos,T,Total,649,649,2021
1106,Lisboa,2,M,072,46 anos,4,Divorciado,651,651,2021
1106,Lisboa,T,HM,103,62 anos,1,Solteiro,651,651,2021
1106,Lisboa,2,M,092,56 anos,1,Solteiro,674,674,2021
1106,Lisboa,2,M,09,55 - 59 anos,3,Viúvo,677,677,2021
1106,Lisboa,2,M,095,59 anos,4,Divorciado,677,677,2021
1106,Lisboa,1,H,11,65 - 69 anos,4,Divorciado,678,678,2021
1106,Lisboa,1,H,085,54 anos,1,Solteiro,687,687,2021
1106,Lisboa,2,M,091,55 anos,1,Solteiro,688,688,2021
1106,Lisboa,2,M,083,52 anos,4,Divorciado,697,697,2021
1106,Lisboa,1,H,13,75 ou mais anos,2,Casado,699,699,2021
1106,Lisboa,2,M,073,47 anos,4,Divorciado,701,701,2021
1106,Lisboa,2,M,093,57 anos,4,Divorciado,707,707,2021
1106,Lisboa,T,HM,102,61 anos,1,Solteiro,712,712,2021
1106,Lisboa,1,H,084,53 anos,1,Solteiro,716,716,2021
1106,Lisboa,T,HM,034,28 anos,2,Casado,717,717,2021
1106,Lisboa,2,M,075,49 anos,4,Divorciado,719,719,2021
1106,Lisboa,2,M,042,31 anos,2,Casado,722,722,2021
1106,Lisboa,1,H,042,31 anos,2,Casado,724,724,2021
1106,Lisboa,2,M,085,54 anos,4,Divorciado,729,729,2021
1106,Lisboa,2,M,082,51 anos,4,Divorciado,730,730,2021
1106,Lisboa,2,M,084,53 anos,4,Divorciado,731,731,2021
1106,Lisboa,2,M,105,64 anos,2,Casado,733,733,2021
1106,Lisboa,2,M,091,55 anos,4,Divorciado,734,734,2021
1106,Lisboa,1,H,111,65 anos,2,Casado,739,739,2021
1106,Lisboa,1,H,083,52 anos,1,Solteiro,743,743,2021
1106,Lisboa,2,M,12,70 - 74 anos,T,Total,752,752,2021
1106,Lisboa,T,HM,104,63 anos,4,Divorciado,755,755,2021
1106,Lisboa,2,M,074,48 anos,4,Divorciado,763,763,2021
1106,Lisboa,2,M,081,50 anos,4,Divorciado,765,765,2021
1106,Lisboa,2,M,092,56 anos,4,Divorciado,767,767,2021
1106,Lisboa,T,HM,115,69 anos,T,Total,774,774,2021
1106,Lisboa,1,H,105,64 anos,2,Casado,776,776,2021
1106,Lisboa,2,M,085,54 anos,1,Solteiro,776,776,2021
1106,Lisboa,2,M,022,21 anos,1,Solteiro,777,777,2021
1106,Lisboa,2,M,083,52 anos,1,Solteiro,785,785,2021
1106,Lisboa,2,M,022,21 anos,T,Total,794,794,2021
1106,Lisboa,T,HM,064,43 anos,4,Divorciado,802,802,2021
1106,Lisboa,1,H,112,66 anos,T,Total,807,807,2021
1106,Lisboa,2,M,084,53 anos,1,Solteiro,807,807,2021
1106,Lisboa,1,H,043,32 anos,2,Casado,819,819,2021
1106,Lisboa,T,HM,103,62 anos,4,Divorciado,822,822,2021
1106,Lisboa,1,H,T,Total,3,Viúvo,828,828,2021
1106,Lisboa,1,H,082,51 anos,1,Solteiro,830,830,2021
1106,Lisboa,2,M,043,32 anos,2,Casado,830,830,2021
1106,Lisboa,2,M,10,60 - 64 anos,3,Viúvo,830,830,2021
1106,Lisboa,T,HM,101,60 anos,1,Solteiro,834,834,2021
1106,Lisboa,T,HM,13,75 ou mais anos,2,Casado,834,834,2021
1106,Lisboa,T,HM,09,55 - 59 anos,3,Viúvo,844,844,2021
1106,Lisboa,2,M,104,63 anos,2,Casado,863,863,2021
1106,Lisboa,2,M,044,33 anos,2,Casado,872,872,2021
1106,Lisboa,1,H,044,33 anos,2,Casado,878,878,2021
1106,Lisboa,T,HM,114,68 anos,T,Total,895,895,2021
1106,Lisboa,1,H,081,50 anos,1,Solteiro,900,900,2021
1106,Lisboa,T,HM,095,59 anos,1,Solteiro,909,909,2021
1106,Lisboa,2,M,082,51 anos,1,Solteiro,910,910,2021
1106,Lisboa,2,M,112,66 anos,T,Total,915,915,2021
1106,Lisboa,2,M,045,34 anos,2,Casado,916,916,2021
1106,Lisboa,T,HM,01,15 - 19 anos,1,Solteiro,917,917,2021
1106,Lisboa,T,HM,01,15 - 19 anos,T,Total,923,923,2021
1106,Lisboa,1,H,022,21 anos,1,Solteiro,928,928,2021
1106,Lisboa,T,HM,112,66 anos,2,Casado,929,929,2021
1106,Lisboa,1,H,12,70 - 74 anos,2,Casado,936,936,2021
1106,Lisboa,1,H,103,62 anos,2,Casado,938,938,2021
1106,Lisboa,1,H,022,21 anos,T,Total,939,939,2021
1106,Lisboa,T,HM,11,65 - 69 anos,1,Solteiro,946,946,2021
1106,Lisboa,2,M,11,65 - 69 anos,4,Divorciado,949,949,2021
1106,Lisboa,1,H,104,63 anos,2,Casado,952,952,2021
1106,Lisboa,T,HM,102,61 anos,4,Divorciado,957,957,2021
1106,Lisboa,T,HM,035,29 anos,2,Casado,967,967,2021
1106,Lisboa,1,H,13,75 ou mais anos,T,Total,968,968,2021
1106,Lisboa,2,M,05,35 - 39 anos,4,Divorciado,968,968,2021
1106,Lisboa,T,HM,065,44 anos,4,Divorciado,977,977,2021
1106,Lisboa,2,M,103,62 anos,2,Casado,981,981,2021
1106,Lisboa,T,HM,071,45 anos,4,Divorciado,995,995,2021
1106,Lisboa,T,HM,10,60 - 64 anos,3,Viúvo,1 004,1004,2021
1106,Lisboa,1,H,045,34 anos,2,Casado,1 005,1005,2021
1106,Lisboa,2,M,051,35 anos,2,Casado,1 009,1009,2021
1106,Lisboa,T,HM,094,58 anos,1,Solteiro,1 020,1020,2021
1106,Lisboa,2,M,081,50 anos,1,Solteiro,1 031,1031,2021
1106,Lisboa,1,H,075,49 anos,1,Solteiro,1 036,1036,2021
1106,Lisboa,T,HM,101,60 anos,4,Divorciado,1 045,1045,2021
1106,Lisboa,T,HM,094,58 anos,4,Divorciado,1 071,1071,2021
1106,Lisboa,1,H,102,61 anos,2,Casado,1 082,1082,2021
1106,Lisboa,T,HM,072,46 anos,4,Divorciado,1 084,1084,2021
1106,Lisboa,2,M,052,36 anos,2,Casado,1 086,1086,2021
1106,Lisboa,2,M,053,37 anos,2,Casado,1 088,1088,2021
1106,Lisboa,2,M,075,49 anos,1,Solteiro,1 091,1091,2021
1106,Lisboa,T,HM,093,57 anos,1,Solteiro,1 099,1099,2021
1106,Lisboa,T,HM,095,59 anos,4,Divorciado,1 099,1099,2021
1106,Lisboa,T,HM,113,67 anos,T,Total,1 105,1105,2021
1106,Lisboa,1,H,051,35 anos,2,Casado,1 113,1113,2021
1106,Lisboa,1,H,111,65 anos,T,Total,1 126,1126,2021
1106,Lisboa,2,M,102,61 anos,2,Casado,1 149,1149,2021
1106,Lisboa,1,H,052,36 anos,2,Casado,1 155,1155,2021
1106,Lisboa,2,M,101,60 anos,2,Casado,1 155,1155,2021
1106,Lisboa,2,M,023,22 anos,1,Solteiro,1 161,1161,2021
1106,Lisboa,2,M,055,39 anos,2,Casado,1 169,1169,2021
1106,Lisboa,1,H,074,48 anos,1,Solteiro,1 172,1172,2021
1106,Lisboa,2,M,074,48 anos,1,Solteiro,1 172,1172,2021
1106,Lisboa,2,M,095,59 anos,2,Casado,1 173,1173,2021
1106,Lisboa,T,HM,093,57 anos,4,Divorciado,1 174,1174,2021
1106,Lisboa,1,H,073,47 anos,1,Solteiro,1 179,1179,2021
1106,Lisboa,T,HM,021,20 anos,1,Solteiro,1 188,1188,2021
1106,Lisboa,T,HM,041,30 anos,2,Casado,1 195,1195,2021
1106,Lisboa,T,HM,073,47 anos,4,Divorciado,1 198,1198,2021
1106,Lisboa,T,HM,021,20 anos,T,Total,1 199,1199,2021
1106,Lisboa,T,HM,082,51 anos,4,Divorciado,1 206,1206,2021
1106,Lisboa,2,M,023,22 anos,T,Total,1 208,1208,2021
1106,Lisboa,T,HM,085,54 anos,4,Divorciado,1 213,1213,2021
1106,Lisboa,1,H,105,64 anos,T,Total,1 216,1216,2021
1106,Lisboa,T,HM,075,49 anos,4,Divorciado,1 217,1217,2021
1106,Lisboa,T,HM,083,52 anos,4,Divorciado,1 228,1228,2021
1106,Lisboa,2,M,054,38 anos,2,Casado,1 229,1229,2021
1106,Lisboa,T,HM,092,56 anos,1,Solteiro,1 232,1232,2021
1106,Lisboa,2,M,094,58 anos,2,Casado,1 233,1233,2021
1106,Lisboa,T,HM,084,53 anos,4,Divorciado,1 239,1239,2021
1106,Lisboa,T,HM,074,48 anos,4,Divorciado,1 240,1240,2021
1106,Lisboa,1,H,101,60 anos,2,Casado,1 255,1255,2021
1106,Lisboa,2,M,073,47 anos,1,Solteiro,1 258,1258,2021
1106,Lisboa,T,HM,091,55 anos,4,Divorciado,1 258,1258,2021
1106,Lisboa,1,H,053,37 anos,2,Casado,1 264,1264,2021
1106,Lisboa,2,M,093,57 anos,2,Casado,1 268,1268,2021
1106,Lisboa,T,HM,12,70 - 74 anos,2,Casado,1 275,1275,2021
1106,Lisboa,T,HM,081,50 anos,4,Divorciado,1 277,1277,2021
1106,Lisboa,2,M,061,40 anos,2,Casado,1 283,1283,2021
1106,Lisboa,2,M,062,41 anos,2,Casado,1 299,1299,2021
1106,Lisboa,T,HM,092,56 anos,4,Divorciado,1 302,1302,2021
1106,Lisboa,1,H,023,22 anos,1,Solteiro,1 308,1308,2021
1106,Lisboa,1,H,12,70 - 74 anos,T,Total,1 309,1309,2021
1106,Lisboa,T,HM,091,55 anos,1,Solteiro,1 310,1310,2021
1106,Lisboa,1,H,054,38 anos,2,Casado,1 311,1311,2021
1106,Lisboa,1,H,055,39 anos,2,Casado,1 312,1312,2021
1106,Lisboa,1,H,095,59 anos,2,Casado,1 320,1320,2021
1106,Lisboa,1,H,094,58 anos,2,Casado,1 322,1322,2021
1106,Lisboa,1,H,061,40 anos,2,Casado,1 327,1327,2021
1106,Lisboa,2,M,092,56 anos,2,Casado,1 330,1330,2021
1106,Lisboa,1,H,03,25 - 29 anos,2,Casado,1 333,1333,2021
1106,Lisboa,1,H,023,22 anos,T,Total,1 338,1338,2021
1106,Lisboa,2,M,072,46 anos,1,Solteiro,1 344,1344,2021
1106,Lisboa,1,H,072,46 anos,1,Solteiro,1 356,1356,2021
1106,Lisboa,1,H,10,60 - 64 anos,1,Solteiro,1 357,1357,2021
1106,Lisboa,1,H,093,57 anos,2,Casado,1 358,1358,2021
1106,Lisboa,1,H,06,40 - 44 anos,4,Divorciado,1 361,1361,2021
1106,Lisboa,2,M,091,55 anos,2,Casado,1 365,1365,2021
1106,Lisboa,1,H,062,41 anos,2,Casado,1 369,1369,2021
1106,Lisboa,2,M,082,51 anos,2,Casado,1 369,1369,2021
1106,Lisboa,2,M,084,53 anos,2,Casado,1 372,1372,2021
1106,Lisboa,2,M,085,54 anos,2,Casado,1 377,1377,2021
1106,Lisboa,2,M,083,52 anos,2,Casado,1 381,1381,2021
1106,Lisboa,T,HM,111,65 anos,2,Casado,1 386,1386,2021
1106,Lisboa,2,M,063,42 anos,2,Casado,1 399,1399,2021
1106,Lisboa,2,M,111,65 anos,T,Total,1 399,1399,2021
